Key,File,Type,UsedInMainMenu,NoTranslate,KeepLoaded,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
BarberShopChair,blocks,Block,,,,Barber Shop Chair,,,,,,,,,,,,,
BarberShopChairDesc,blocks,Block,,,,"Place on a flat surface in an ideal location to decorate your homestead.",,,,,,,,,,,,,
Rockingchair,blocks,Block,,,,Rocking Chair,,,,,,,,,,,,,
RockingchairDesc,blocks,Block,,,,"Place on a flat surface in an ideal location to decorate your homestead.",,,,,,,,,,,,,
cluckingbellsTrap,blocks,Block,,,,Chuckwagon Dinner Bell,,,,,,,,,,,,,
cluckingbellsTrapDesc,blocks,Block,,,,"Place the Chuckwagon Dinner Bell on a flat surface and strike it repeatedly to announce that dinner has been served. A Screamer Scout will pick up the scent, and invite her friends to the feast. The more you hit it, the more will appear. Pick up the Chuckwagon Dinner Bell to stop any more Screamer Scouts from appearing.",,,,,,,,,,,,,
cluckingbellsTrapOn,blocks,Block,,,,Chuckwagon Dinner Bell,,,,,,,,,,,,,
cluckingbellsTrapOnDesc,blocks,Block,,,,"Place the Chuckwagon Dinner Bell on a flat surface and strike it repeatedly to announce that dinner has been served. A Screamer Scout will pick up the scent, and invite her friends to the feast. The more you hit it, the more will appear. Pick up the Chuckwagon Dinner Bell to stop any more Screamer Scouts from appearing.",,,,,,,,,,,,,
LogWallsVariantHelper,blocks,block,,,,Large Wood Walls,,,,,,,,,,,,,
decoWineBottleVariantHelper,blocks,Block,,,,Wine Bottles,,,,,,,,,,,,,

OakravenHydroponicWorkbench,blocks,Workstation,,,,Oakraven Hydroponic Workbench,,,,,,,,,,,,,
OakravenHydroponicWorkbenchDesc,blocks,Block,,,,"The Oakraven Hydroponic Workbench allows players to craft hydroponic essentials to get your plants growing.",,,,,,,,,,,,,
OakravenHydroponicFarmBlock,blocks,Block,,,,Hydroponic Farm Plot Block,,,,,,,,,,,,,
OakravenHydroponicFarmBlockDesc,blocks,Block,,,,"The Hydroponic Farm Plot Block is created on the Oakraven Hydroponic Workbench. It allows you to plant and grow under cover, since it has its own light source.",,,,,,,,,,,,,
OakravenHydroponicYuccaSeedling,blocks,Block,,,,Hydroponic Yucca (Plug),,,,,,,,,,,,,
OakravenHydroponicYuccaGrowing,blocks,Block,,,,Hydroponic Yucca (Growing),,,,,,,,,,,,,
OakravenHydroponicYuccaHarvest,blocks,Block,,,,Hydroponic Yucca Plant,,,,,,,,,,,,,
OakravenHydroponicCornSeedling,blocks,Block,,,,Hydroponic Corn (Plug),,,,,,,,,,,,,
OakravenHydroponicCornGrowing,blocks,Block,,,,Hydroponic Corn (Growing),,,,,,,,,,,,,
OakravenHydroponicCornHarvest,blocks,Block,,,,Hydroponic Corn Plant,,,,,,,,,,,,,
OakravenHydroponicSuperCornSeedling,blocks,Block,,,,Hydroponic Super Corn (Plug),,,,,,,,,,,,,
OakravenHydroponicSuperCornGrowing,blocks,Block,,,,Hydroponic Super Corn (Growing),,,,,,,,,,,,,
OakravenHydroponicSuperCornHarvest,blocks,Block,,,,Hydroponic Super Corn Plant,,,,,,,,,,,,,
OakravenHydroponicPotatoSeedling,blocks,Block,,,,Hydroponic Potato (Plug),,,,,,,,,,,,,
OakravenHydroponicPotatoGrowing,blocks,Block,,,,Hydroponic Potato (Growing),,,,,,,,,,,,,
OakravenHydroponicPotatoHarvest,blocks,Block,,,,Hydroponic Potato Plant,,,,,,,,,,,,,
OakravenHydroponicCoffeeSeedling,blocks,Block,,,,Hydroponic Coffee (Plug),,,,,,,,,,,,,
OakravenHydroponicCoffeeGrowing,blocks,Block,,,,Hydroponic Coffee (Growing),,,,,,,,,,,,,
OakravenHydroponicCoffeeHarvest,blocks,Block,,,,Hydroponic Coffee Plant,,,,,,,,,,,,,
OakravenHydroponicGoldenrodSeedling,blocks,Block,,,,Hydroponic Goldenrod (Plug),,,,,,,,,,,,,
OakravenHydroponicGoldenrodGrowing,blocks,Block,,,,Hydroponic Goldenrod (Growing),,,,,,,,,,,,,
OakravenHydroponicGoldenrodHarvest,blocks,Block,,,,Hydroponic Goldenrod Plant,,,,,,,,,,,,,
OakravenHydroponicBlueberrySeedling,blocks,Block,,,,Hydroponic Blueberry (Plug),,,,,,,,,,,,,
OakravenHydroponicBlueberryGrowing,blocks,Block,,,,Hydroponic Blueberry (Growing),,,,,,,,,,,,,
OakravenHydroponicBlueberryHarvest,blocks,Block,,,,Hydroponic Blueberry Plant,,,,,,,,,,,,,
OakravenHydroponicHopSeedling,blocks,Block,,,,Hydroponic Hop (Plug),,,,,,,,,,,,,
OakravenHydroponicHopGrowing,blocks,Block,,,,Hydroponic Hop (Growing),,,,,,,,,,,,,
OakravenHydroponicHopHarvest,blocks,Block,,,,Hydroponic Hop Plant,,,,,,,,,,,,,
OakravenHydroponicPumpkinSeedling,blocks,Block,,,,Hydroponic Pumpkin (Plug),,,,,,,,,,,,,
OakravenHydroponicPumpkinGrowing,blocks,Block,,,,Hydroponic Pumpkin (Growing),,,,,,,,,,,,,
OakravenHydroponicPumpkinHarvest,blocks,Block,,,,Hydroponic Pumpkin Plant,,,,,,,,,,,,,
OakravenHydroponicChrysanthemumSeedling,blocks,Block,,,,Hydroponic Chrysanthemum (Plug),,,,,,,,,,,,,
OakravenHydroponicChrysanthemumGrowing,blocks,Block,,,,Hydroponic Chrysanthemum (Growing),,,,,,,,,,,,,
OakravenHydroponicChrysanthemumHarvest,blocks,Block,,,,Hydroponic Chrysanthemum Plant,,,,,,,,,,,,,
OakravenHydroponicCottonSeedling,blocks,Block,,,,Hydroponic Cotton (Plug),,,,,,,,,,,,,
OakravenHydroponicCottonGrowing,blocks,Block,,,,Hydroponic Cotton (Growing),,,,,,,,,,,,,
OakravenHydroponicCottonHarvest,blocks,Block,,,,Hydroponic Cotton Plant,,,,,,,,,,,,,
OakravenHydroponicAloeSeedling,blocks,Block,,,,Hydroponic Aloe (Plug),,,,,,,,,,,,,
OakravenHydroponicAloeGrowing,blocks,Block,,,,Hydroponic Aloe (Growing),,,,,,,,,,,,,
OakravenHydroponicAloeHarvest,blocks,Block,,,,Hydroponic Aloe Plant,,,,,,,,,,,,,
OakravenHydroponicMushroomSeedling,blocks,Block,,,,Hydroponic Mushroom (Plug),,,,,,,,,,,,,
OakravenHydroponicMushroomGrowing,blocks,Block,,,,Hydroponic Mushroom (Growing),,,,,,,,,,,,,
OakravenHydroponicMushroomHarvest,blocks,Block,,,,Hydroponic Mushroom Plant,,,,,,,,,,,,,
OakravenCompostTea,items,Item,,,,Compost Tea,,,,,,,,,,,,,
OakravenCompostTeaDesc,items,Item,,,,"Compost Tea is used as an ingredient for Hydroponic Feed.",,,,,,,,,,,,,
OakravenHydroponicFeed,items,Item,,,,Hydroponic Feed,,,,,,,,,,,,,
OakravenHydroponicFeedDesc,items,Item,,,,"Hydroponic Feed is rich in nutrients and microbial life. It's got what plants need.",,,,,,,,,,,,,
OakravenHydroponicCropsGroupDesc,blocks,Block,,,,"Plant these Hydroponic Plugs (Seeds) in the Hydroponic Farm Plot Block to grow and harvest plants.",,,,,,,,,,,,,

cntIronWWMDropBox,blocks,Block,,,,Wild West Drop Box,,,,,,,,,,,,,
cntIronWWMDropBoxDesc,blocks,Block,,,,"A box that will auto-sort items placed inside it to nearby containers with matching items. Transfer starts when you exit the box. Cannot be upgraded. Destroyed if broken.\n\nRepair with Forged Iron.",,,,,,,,,,,,,

fogLightGrey,blocks,Block,,,,Fog (Light Grey),,,,,,,,,,,,,
fogLightGreyDesc,blocks,Block,,,,"This is a light grey decorative fog block. Responds well to lighting.",,,,,,,,,,,,,
fogDarkGrey,blocks,Block,,,,Fog (Dark Grey),,,,,,,,,,,,,
fogDarkGreyDesc,blocks,Block,,,,"This is a dark grey decorative fog block. Responds well to lighting.",,,,,,,,,,,,,
fogOrange,blocks,Block,,,,Fog (Orange),,,,,,,,,,,,,
fogOrangeDesc,blocks,Block,,,,"This is an orange decorative fog block. Responds well to lighting.",,,,,,,,,,,,,
fogGreen,blocks,Block,,,,Fog (Green),,,,,,,,,,,,,
fogGreenDesc,blocks,Block,,,,"This is a green decorative fog block. Responds well to lighting.",,,,,,,,,,,,,
fogBlue,blocks,Block,,,,Fog (Blue),,,,,,,,,,,,,
fogBlueDesc,blocks,Block,,,,"This is a blue decorative fog block. Responds well to lighting.",,,,,,,,,,,,,
fogVariantHelper,blocks,Block,,,,Fog Helper,,,,,,,,,,,,,

questRewardMagazineBundleDesc,items,item,,,,A bundle of 4 random crafting skill magazines.,,Ein Paket mit 4 zufälligen Zeitschriften für Handwerksfertigkeiten.,Un conjunto de 4 revistas de habilidades de fabricación al azar.,Un paquet de 4 magazines sur les compétences en fabrication aléatoires.,Un pacchetto di 4 riviste di creazione casuali.,4つのランダムなクラフトスキル雑誌のバンドル。,무작위 제작 스킬 잡지 4종류 묶음입니다.,Pakiet 4 losowych magazynów podnoszących umiejętności wytwórcze.,Conjunto de 4 revistas de habilidade de fabricação aleatórias,Комплект из 4 случайных журналов по навыкам изготовления.,Rastgele 4 üretim beceri dergisinden oluşan bir paket.,4本随机制作技能杂志的组合包。,內含四本隨機製作技能雜誌的梱包。

qc_chuckwagondinnerbell01,items,Quest - Challenge,,,,"Chuckwagon Dinner Bell Challenge",,,,,,,,,,,,,
qc_chuckwagondinnerbell01Desc,items,Quest - Challenge,,,,"The Chuckwagon Dinner Bell Challenge is an optional quest. Craft, and place the Chuckwagon Dinner Bell on a flat surface. Stike it to activate it and announce that dinner has been served. A Screamer Scout will pick up the scent, and invite her friends to the feast. The more you hit it, the more will appear. Pick up the Chuckwagon Dinner Bell to stop any more Screamer Scouts from appearing. Receive 2 Skill Points and 10,000 XP for eliminating 200 Screamer Scouts. This quest continually loops.",,,,,,,,,,,,,
quest_chuckwagondinnerbell01_offer,Quest,Quest Info,,,,"Accept this Quest to begin the Chuckwagon Dinner Bell Challenge. Craft a Chuckwagon Dinner Bell and place it on a flat surface. Strike it repeatedly to announce that dinner has been served. A Screamer Scout will hear the sound, pick up the scent, and invite her friends to the feast. The more you hit it, the more will appear. Pick up the Chuckwagon Dinner Bell to stop any more Screamer Scouts from appearing. Receive 2 Skill Points for eliminating 200 Screamer Scouts. This quest continually loops.",,,,,,,,,,,,,
quest_chuckwagondinnerbell01_name,Quest,Quest Info,,,,"Chuckwagon Dinner Bell",,,,,,,,,,,,,
quest_chuckwagondinnerbell01_subtitle,Quest,Quest Info,,,,"Chuckwagon Dinner Bell",,,,,,,,,,,,,
quest_chuckwagondinnerbell01_description,Quest,Quest Info,,,,"Craft a Chuckwagon Dinner Bell and place it on a flat surface. Strike it repeatedly to announce that dinner has been served. A Screamer Scout will hear the sound, pick up the scent, and invite her friends to the feast. The more you hit it, the more will appear. Pick up the Chuckwagon Dinner Bell to stop any more Screamer Scouts from appearing.",,,,,,,,,,,,,

quest_chuckwagondinnerbell02_offer,Quest,Quest Info,,,,"Accept this Quest to begin the Chuckwagon Dinner Bell Challenge. Craft a Chuckwagon Dinner Bell and place it on a flat surface. Strike it to announce that dinner has been served. A Screamer Scout will hear the sound, pick up the scent, and invite her friends to the feast. Pick up the Chuckwagon Dinner Bell to stop any more Screamer Scouts from appearing. Receive 2 Skill Points and 10,000 XP for eliminating 200 Screamer Scouts. This quest continually loops.",,,,,,,,,,,,,
quest_chuckwagondinnerbell02_name,Quest,Quest Info,,,,"Screamer Scouts",,,,,,,,,,,,,
quest_chuckwagondinnerbell02_subtitle,Quest,Quest Info,,,,"Screamer Scouts",,,,,,,,,,,,,
quest_chuckwagondinnerbell02_description,Quest,Quest Info,,,,"Craft a Chuckwagon Dinner Bell and place it on a flat surface. Strike it to announce that dinner has been served. A Screamer Scout will hear the sound, pick up the scent, and invite her friends to the feast. Pick up the Chuckwagon Dinner Bell to stop any more Screamer Scouts from appearing.",,,,,,,,,,,,,

qc_eliminatezombies,items,item,,,,Contract: Eliminate Infected Settlers,,,,,,,,,,,,,
qc_eliminatezombiesDesc,items,item,,,,"A contract issued by the Wild West Settlement. Seek out and eliminate 'Infected Settlers' of any kind based on the requirements displayed. This quest is started automatically after completing the Basic Survival Quests and meeting the first trader.",,,,,,,,,,,,,
quest_eliminatezombies25_offer,Quest,Quest Info,,,,"Accept this bounty quest to 'cure' the infected settlers. There are multiple stages which continuosly loop. Cure 25, 50, 75, 100, and 250 for a total of 500 for incremental XP and 3 Skill. Start all over again.",,,,,,,,,,,,,
quest_eliminatezombies25_name,Quest,Quest Info,,,,"25 Infected Settlers",,,,,,,,,,,,,
quest_eliminatezombies25_subtitle,Quest,Quest Info,,,,"25 Infected Settlers",,,,,,,,,,,,,
quest_eliminatezombies25_description,Quest,Quest Info,,,,"Accept this bounty quest to 'cure' the infected settlers. There are multiple stages which continuosly loop. Cure 25, 50, 75, 100, and 250 for a total of 500 for incremental XP and 3 Skill. Start all over again.",,,,,,,,,,,,,
quest_eliminatezombies50_offer,Quest,Quest Info,,,"Accept this bounty quest to 'cure' the infected settlers. There are multiple stages which continuosly loop. Cure 25, 50, 75, 100, and 250 for a total of 500 for incremental XP and 3 Skill. Start all over again.",,,,,,,,,,,,,
quest_eliminatezombies50_name,Quest,Quest Info,,,,"50 Infected Settlers",,,,,,,,,,,,,
quest_eliminatezombies50_subtitle,Quest,Quest Info,,,,"50 Infected Settlers",,,,,,,,,,,,,
quest_eliminatezombies50_description,Quest,Quest Info,,,,"Accept this bounty quest to 'cure' the infected settlers. There are multiple stages which continuosly loop. Cure 25, 50, 75, 100, and 250 for a total of 500 for incremental XP and 3 Skill. Start all over again.",,,,,,,,,,,,,
quest_eliminatezombies75_offer,Quest,Quest Info,,,,"Accept this bounty quest to 'cure' the infected settlers. There are multiple stages which continuosly loop. Cure 25, 50, 75, 100, and 250 for a total of 500 for incremental XP and 3 Skill. Start all over again.",,,,,,,,,,,,,
quest_eliminatezombies75_name,Quest,Quest Info,,,,"75 Infected Settlers",,,,,,,,,,,,,
quest_eliminatezombies75_subtitle,Quest,Quest Info,,,,"75 Infected Settlers",,,,,,,,,,,,,
quest_eliminatezombies75_description,Quest,Quest Info,,,,"Accept this bounty quest to 'cure' the infected settlers. There are multiple stages which continuosly loop. Cure 25, 50, 75, 100, and 250 for a total of 500 for incremental XP and 3 Skill. Start all over again.",,,,,,,,,,,,,
quest_eliminatezombies100_offer,Quest,Quest Info,,,,"Accept this bounty quest to 'cure' the infected settlers. There are multiple stages which continuosly loop. Cure 25, 50, 75, 100, and 250 for a total of 500 for incremental XP and 3 Skill. Start all over again.",,,,,,,,,,,,,
quest_eliminatezombies100_name,Quest,Quest Info,,,,"100 Infected Settlers",,,,,,,,,,,,,
quest_eliminatezombies100_subtitle,Quest,Quest Info,,,,"100 Infected Settlers",,,,,,,,,,,,,
quest_eliminatezombies100_description,Quest,Quest Info,,,,"Accept this bounty quest to 'cure' the infected settlers. There are multiple stages which continuosly loop. Cure 25, 50, 75, 100, and 250 for a total of 500 for incremental XP and 3 Skill. Start all over again.",,,,,,,,,,,,,
quest_eliminatezombies250_offer,Quest,Quest Info,,,,"Accept this bounty quest to 'cure' the infected settlers. There are multiple stages which continuosly loop. Cure 25, 50, 75, 100, and 250 for a total of 500 for incremental XP and 3 Skill. Start all over again.",,,,,,,,,,,,,
quest_eliminatezombies250_name,Quest,Quest Info,,,,"250 Infected Settlers",,,,,,,,,,,,,
quest_eliminatezombies250_subtitle,Quest,Quest Info,,,,"250 Infected Settlers",,,,,,,,,,,,,
quest_eliminatezombies250_description,Quest,Quest Info,,,,"Accept this bounty quest to 'cure' the infected settlers. There are multiple stages which continuosly loop. Cure 25, 50, 75, 100, and 250 for a total of 500 for incremental XP and 3 Skill. Start all over again.",,,,,,,,,,,,,

qc_eliminateanimals,items,Quest - Challenge,,,,"Hunter Achievement Quest",,,,,,,,,,,,,
qc_eliminateanimalsDesc,items,Quest - Challenge,,,,"Read this Quest Note, and accept the challenge to find and hunt animals over multiple stages. Earn XP, and 3 Skill Points upon completion.\n\nThis Quest repeats in an endless loop.",,,,,,,,,,,,,
quest_eliminateanimals01_offer,Quest,Quest Info,,,,"Accept this quest to hunt a variety of animals through multiple smaller stages. You will receive XP for completing each stage, and 3 Skill for the final stage. This Quest repeats in an endless loop.",,,,,,,,,,,,,
quest_eliminateanimals01_name,Quest,Quest Info,,,,"Taste for Blood",,,,,,,,,,,,,
quest_eliminateanimals01_subtitle,Quest,Quest Info,,,,"Hunter Achievement Quest",,,,,,,,,,,,,
quest_eliminateanimals01_description,Quest,Quest Info,,,,"Track down a Rabbit, Feral Chicken, Coyote, and Boar.",,,,,,,,,,,,,
quest_eliminateanimals02_offer,Quest,Quest Info,,,,"Accept this quest to hunt a variety of animals through multiple smaller stages. You will receive XP for completing each stage, and 3 Skill for the final stage. This Quest repeats in an endless loop.",,,,,,,,,,,,,
quest_eliminateanimals02_name,Quest,Quest Info,,,,"Thrill of the Kill",,,,,,,,,,,,,
quest_eliminateanimals02_subtitle,Quest,Quest Info,,,,"Hunter Achievement Quest",,,,,,,,,,,,,
quest_eliminateanimals02_description,Quest,Quest Info,,,,"Track down a Wolf, Doe, Bear, and Mountain Lion.",,,,,,,,,,,,,
quest_eliminateanimals03_offer,Quest,Quest Info,,,,"Accept this quest to hunt a variety of animals through multiple smaller stages. You will receive XP for completing each stage, and 3 Skill for the final stage. This Quest repeats in an endless loop.",,,,,,,,,,,,,
quest_eliminateanimals03_name,Quest,Quest Info,,,,"Admirable Trapper",,,,,,,,,,,,,
quest_eliminateanimals03_subtitle,Quest,Quest Info,,,,"Hunter Achievement Quest",,,,,,,,,,,,,
quest_eliminateanimals03_description,Quest,Quest Info,,,,"Track down a Snow Bear, Snow Hare, Desert Hare, and Stag.",,,,,,,,,,,,,
quest_eliminateanimals04_offer,Quest,Quest Info,,,,"Accept this quest to hunt a variety of animals through multiple smaller stages. You will receive XP for completing each stage, and 3 Skill for the final stage. This Quest repeats in an endless loop.",,,,,,,,,,,,,
quest_eliminateanimals04_name,Quest,Quest Info,,,,"Legendary Hunter",,,,,,,,,,,,,
quest_eliminateanimals04_subtitle,Quest,Quest Info,,,,"Hunter Achievement Quest",,,,,,,,,,,,,
quest_eliminateanimals04_description,Quest,Quest Info,,,,"Track down a Zombie Bear, Wasteland Zombie Crater Bear, Dire Wolf, and Wasteland Grace.",,,,,,,,,,,,,

qc_eliminatecrispyfamily,items,Quest - Challenge,,,,"Contract: Eliminate Crispy",,,,,,,,,,,,,
qc_eliminatecrispyfamilyDesc,items,Quest - Challenge,,,,"A contract issued by the Wild West New Frontier Settlement. Accept this bounty quest to eliminate 200 Crispy Family members and their Mutant Rat friends. 2 Skill and 10,000 XP for your troubles. This bounty quest continually loops, since their presence can be maintained, but never eradicated. Only accept if you can commit to this never ending challenge.",,,,,,,,,,,,,
challenge_eliminatecrispyfamily_offer,Quest,Quest Info,,,,"Accept this bounty quest to eliminate 200 Crispy Family members and their Mutant Rat friends. 2 Skill and 10,000 XP for your troubles. This bounty quest continually loops, since their presence can be maintained, but never eradicated.",,,,,,,,,,,,,
challenge_eliminatecrispyfamily_name,Quest,Quest Info,,,,"Crispy Family and Friends",,,,,,,,,,,,,
challenge_eliminatecrispyfamily_subtitle,Quest,Quest Info,,,,"Crispy Family and Friends",,,,,,,,,,,,,
challenge_eliminatecrispyfamily_description,Quest,Quest Info,,,,"Accept this bounty quest to eliminate 200 Crispy Family members and their Mutant Rat friends. 2 Skill and 10,000 XP for your troubles. This bounty quest continually loops, since their presence can be maintained, but never eradicated.",,,,,,,,,,,,,

qc_eliminateferalgunslingerwight,items,Quest - Challenge,,,,"WANTED - Feral Gunslinger Wight",,,,,,,,,,,,,
qc_eliminateferalgunslingerwightDesc,items,Quest - Challenge,,,,"Accept this wanted bounty challenge. Track down and eliminate Feral Gunslinger Wight in the Burnt Forest with a 666 Revolver. Earn XP and 1 Skill Point upon completion.",,,,,,,,,,,,,
quest_eliminateferalgunslingerwight_offer,Quest,Quest Info,,,,"Accept this wanted bounty challenge. Track down and eliminate Feral Gunslinger Wight in the Burnt Forest with a 666 Revolver. Earn XP and 1 Skill Point upon completion.",,,,,,,,,,,,,
